month,line,division,day_type,period,num_timepoints_passing_wait _assessment,num_sched_timepoints,wait assessment
2018-01,2,A DIVISION,2,peak,1929,3253,0.592991085
2018-01,3,A DIVISION,1,offpeak,15746,23324,0.675098611
2018-01,3,A DIVISION,1,peak,9668,15581,0.620499326
2018-01,3,A DIVISION,2,offpeak,2622,3103,0.844988721
2018-01,3,A DIVISION,2,peak,1383,1625,0.851076923
2018-01,4,A DIVISION,1,offpeak,21764,32794,0.663657986
2018-01,4,A DIVISION,1,peak,13394,23980,0.558548791
2018-01,4,A DIVISION,2,offpeak,5754,9079,0.633770239
2018-01,4,A DIVISION,2,peak,2961,4865,0.608633094
2018-01,5,A DIVISION,1,offpeak,15423,24434,0.631210608
2018-01,5,A DIVISION,1,peak,10977,20362,0.539092427
2018-01,5,A DIVISION,2,offpeak,3586,4679,0.766403078
2018-01,5,A DIVISION,2,peak,1777,2338,0.760051326
2018-01,6,A DIVISION,1,offpeak,20379,31152,0.654179507
2018-01,6,A DIVISION,1,peak,11504,19995,0.575343836
2018-01,6,A DIVISION,2,offpeak,4375,6324,0.691808982
2018-01,6,A DIVISION,2,peak,2362,3306,0.71445856
2018-01,7,A DIVISION,1,offpeak,14465,20402,0.708999118
2018-01,7,A DIVISION,1,peak,9794,16497,0.5936837
2018-01,7,A DIVISION,2,offpeak,3485,4172,0.835330777
2018-01,7,A DIVISION,2,peak,1810,2208,0.819746377
2018-01,S 42nd,A DIVISION,1,offpeak,6649,6839,0.972218161
2018-01,S 42nd,A DIVISION,1,peak,5850,6402,0.913776945
2018-01,S 42nd,A DIVISION,2,offpeak,1655,1681,0.984533016
2018-01,S 42nd,A DIVISION,2,peak,965,981,0.983690112
2018-01,A,B DIVISION,1,offpeak,13692,21372,0.640651319
2018-01,A,B DIVISION,1,peak,9524,16065,0.592841581
2018-01,A,B DIVISION,2,offpeak,4270,6230,0.685393258
2018-01,A,B DIVISION,2,peak,2267,3263,0.694759424
2018-01,B,B DIVISION,1,offpeak,6295,9396,0.669965943
2018-01,B,B DIVISION,1,peak,5276,8511,0.619903654
2018-01,C,B DIVISION,1,offpeak,7244,12409,0.583769844
2018-01,C,B DIVISION,1,peak,5050,8217,0.61457953
2018-01,C,B DIVISION,2,offpeak,2540,3965,0.640605296
2018-01,C,B DIVISION,2,peak,1490,2205,0.675736961
2018-01,D,B DIVISION,1,offpeak,10063,14657,0.686566146
2018-01,D,B DIVISION,1,peak,6267,9539,0.656987106
2018-01,D,B DIVISION,2,offpeak,2180,2911,0.748883545
2018-01,D,B DIVISION,2,peak,1064,1460,0.728767123
2018-01,E,B DIVISION,1,offpeak,10987,17679,0.621471803
2018-01,E,B DIVISION,1,peak,8337,13150,0.633992395
2018-01,E,B DIVISION,2,offpeak,2881,3637,0.792136376
2018-01,E,B DIVISION,2,peak,1470,1794,0.819397993
2018-01,F,B DIVISION,1,offpeak,19175,29271,0.655085238
2018-01,F,B DIVISION,1,peak,13570,20919,0.648692576
2018-01,F,B DIVISION,2,offpeak,3363,4397,0.764839663
2018-01,F,B DIVISION,2,peak,1651,2203,0.749432592
2018-01,G,B DIVISION,1,offpeak,10023,12977,0.772366495
2018-01,G,B DIVISION,1,peak,5793,7821,0.74069812
2018-01,G,B DIVISION,2,offpeak,3301,4046,0.815867523
2018-01,G,B DIVISION,2,peak,1752,2100,0.834285714
2018-01,JZ,B DIVISION,1,offpeak,8889,11819,0.752094086
2018-01,JZ,B DIVISION,1,peak,5778,8536,0.676897844
2018-01,JZ,B DIVISION,2,offpeak,2884,3571,0.807616914
2018-01,JZ,B DIVISION,2,peak,1531,1896,0.807489451
2018-01,L,B DIVISION,1,offpeak,19005,26559,0.715576641
2018-01,L,B DIVISION,1,peak,10787,15968,0.675538577
2018-01,L,B DIVISION,2,offpeak,6155,8181,0.752353013
2018-01,L,B DIVISION,2,peak,3108,4074,0.762886598
2018-01,M,B DIVISION,1,offpeak,11486,16862,0.68117661
2018-01,M,B DIVISION,1,peak,7485,11484,0.651776385
2018-01,M,B DIVISION,2,offpeak,472,512,0.921875
2018-01,M,B DIVISION,2,peak,218,236,0.923728814
2018-01,N,B DIVISION,1,offpeak,12856,18324,0.701593539
2018-01,N,B DIVISION,1,peak,7724,11590,0.666436583
2018-01,N,B DIVISION,2,offpeak,3866,5483,0.705088455
2018-01,N,B DIVISION,2,peak,2007,2693,0.745265503
2018-01,Q,B DIVISION,1,offpeak,8506,11795,0.721153031
2018-01,Q,B DIVISION,1,peak,4996,7403,0.674861543
2018-01,Q,B DIVISION,2,offpeak,3380,4149,0.814654134
2018-01,Q,B DIVISION,2,peak,1651,2126,0.776575729
2018-01,R,B DIVISION,1,offpeak,13876,20547,0.675329732
2018-01,R,B DIVISION,1,peak,9276,14279,0.649625324
2018-01,R,B DIVISION,2,offpeak,4102,5866,0.69928401
2018-01,R,B DIVISION,2,peak,2167,3038,0.713298223
2018-01,S Fkln,B DIVISION,1,offpeak,2298,2386,0.963118189
2018-01,S Fkln,B DIVISION,1,peak,1345,1392,0.966235632
2018-01,S Fkln,B DIVISION,2,offpeak,820,845,0.970414201
2018-01,S Fkln,B DIVISION,2,peak,426,439,0.970387244
2018-01,S Rock,B DIVISION,1,offpeak,1659,1819,0.912039582
2018-01,S Rock,B DIVISION,1,peak,800,901,0.887902331
2018-01,S Rock,B DIVISION,2,offpeak,570,604,0.943708609
2018-01,S Rock,B DIVISION,2,peak,298,330,0.903030303
2018-01,W,B DIVISION,1,offpeak,6141,9155,0.670780994
2018-01,W,B DIVISION,1,peak,4095,6139,0.66704675
2018-01,Systemwide,Systemwide,1,Systemwide,487590,733966,0.664322326
2018-01,Systemwide,Systemwide,2,Systemwide,107827,146054,0.738268038
2018-02,1,A DIVISION,1,offpeak,18196,23281,0.781581547
2018-02,1,A DIVISION,1,peak,11053,15271,0.723790191
2018-02,1,A DIVISION,2,offpeak,4538,5914,0.767331755
2018-02,1,A DIVISION,2,peak,2263,2865,0.789877836
2018-02,2,A DIVISION,1,offpeak,16663,25549,0.652197738
2018-02,2,A DIVISION,1,peak,10441,16453,0.634595514
2018-02,2,A DIVISION,2,offpeak,3320,5557,0.597444664
2018-02,2,A DIVISION,2,peak,1688,2916,0.578875171
2018-02,3,A DIVISION,1,offpeak,13706,19687,0.696195459
2018-02,3,A DIVISION,1,peak,8710,13530,0.643754619
2018-02,3,A DIVISION,2,offpeak,1266,1551,0.816247582
2018-02,3,A DIVISION,2,peak,675,810,0.833333333
2018-02,4,A DIVISION,1,offpeak,19619,28613,0.685667354
2018-02,4,A DIVISION,1,peak,12554,20702,0.606414839
2018-02,4,A DIVISION,2,offpeak,5207,8973,0.580296445
2018-02,4,A DIVISION,2,peak,2820,4752,0.593434343
2018-02,5,A DIVISION,1,offpeak,13616,21329,0.638379671
2018-02,5,A DIVISION,1,peak,10181,17630,0.577481566
2018-02,5,A DIVISION,2,offpeak,4259,7021,0.606608745
2018-02,5,A DIVISION,2,peak,2447,3556,0.688132733
2018-02,6,A DIVISION,1,offpeak,18005,27138,0.66346083
2018-02,6,A DIVISION,1,peak,10622,17358,0.611936859
2018-02,6,A DIVISION,2,offpeak,4063,5080,0.79980315
2018-02,6,A DIVISION,2,peak,2003,2563,0.781506048
2018-02,7,A DIVISION,1,offpeak,12477,18121,0.68853816
2018-02,7,A DIVISION,1,peak,8857,14147,0.626069131
2018-02,7,A DIVISION,2,offpeak,3170,4412,0.718495014
2018-02,7,A DIVISION,2,peak,1779,2593,0.686077902
2018-02,S 42nd,A DIVISION,1,offpeak,5667,5794,0.978080773
2018-02,S 42nd,A DIVISION,1,peak,5091,5529,0.920781335
2018-02,S 42nd,A DIVISION,2,offpeak,1669,1700,0.981764706
2018-02,S 42nd,A DIVISION,2,peak,988,992,0.995967742
2018-02,A,B DIVISION,1,offpeak,12899,18954,0.680542366
2018-02,A,B DIVISION,1,peak,8907,14006,0.635941739
2018-02,A,B DIVISION,2,offpeak,4582,6468,0.708410637
2018-02,A,B DIVISION,2,peak,2392,3397,0.704150721
2018-02,B,B DIVISION,1,offpeak,5623,7793,0.721544976
2018-02,B,B DIVISION,1,peak,4990,7337,0.680114488
2018-02,C,B DIVISION,1,offpeak,7435,10995,0.676216462
2018-02,C,B DIVISION,1,peak,4719,7120,0.662780899
2018-02,C,B DIVISION,2,offpeak,2972,4067,0.730759774
2018-02,C,B DIVISION,2,peak,1614,2213,0.729326706
2018-02,D,B DIVISION,1,offpeak,8651,12446,0.695082758
2018-02,D,B DIVISION,1,peak,5727,8335,0.687102579
2018-02,D,B DIVISION,2,offpeak,2755,3615,0.762102351
2018-02,D,B DIVISION,2,peak,1351,1818,0.743124312
2018-02,E,B DIVISION,1,offpeak,9711,14995,0.647615872
2018-02,E,B DIVISION,1,peak,7016,11360,0.617605634
2018-02,E,B DIVISION,2,offpeak,2471,3070,0.804885993
2018-02,E,B DIVISION,2,peak,1281,1536,0.833984375
2018-02,F,B DIVISION,1,offpeak,16550,25347,0.652937231
2018-02,F,B DIVISION,1,peak,11468,18096,0.633731211
2018-02,F,B DIVISION,2,offpeak,4411,5801,0.76038614
2018-02,F,B DIVISION,2,peak,2276,2902,0.784286699
2018-02,G,B DIVISION,1,offpeak,8983,11241,0.799128191
2018-02,G,B DIVISION,1,peak,5385,6807,0.7910974
2018-02,G,B DIVISION,2,offpeak,2910,3743,0.777451242
2018-02,G,B DIVISION,2,peak,1486,1900,0.782105263
2018-02,JZ,B DIVISION,1,offpeak,7813,10252,0.762095201
2018-02,JZ,B DIVISION,1,peak,5251,7372,0.712289745
2018-02,JZ,B DIVISION,2,offpeak,2517,2960,0.850337838
2018-02,JZ,B DIVISION,2,peak,1400,1599,0.875547217
2018-02,L,B DIVISION,1,offpeak,17166,22976,0.747127437
2018-02,L,B DIVISION,1,peak,10053,13811,0.727898052
2018-02,L,B DIVISION,2,offpeak,7006,8960,0.781919643
2018-02,L,B DIVISION,2,peak,3666,4599,0.797129811
2018-02,M,B DIVISION,1,offpeak,10238,14399,0.711021599
2018-02,M,B DIVISION,1,peak,6703,9931,0.674957205
2018-02,M,B DIVISION,2,offpeak,490,512,0.95703125
2018-02,M,B DIVISION,2,peak,233,236,0.987288136
2018-02,N,B DIVISION,1,offpeak,11309,15883,0.71201914
2018-02,N,B DIVISION,1,peak,6660,10037,0.663544884
2018-02,N,B DIVISION,2,offpeak,3624,5224,0.693721286
2018-02,N,B DIVISION,2,peak,1837,2609,0.704101188
2018-02,Q,B DIVISION,1,offpeak,6475,8786,0.736967903
2018-02,Q,B DIVISION,1,peak,3877,5402,0.717697149
2018-02,Q,B DIVISION,2,offpeak,3195,4059,0.78713969
2018-02,Q,B DIVISION,2,peak,1594,2098,0.759771211
2018-02,R,B DIVISION,1,offpeak,11867,17054,0.695848481
2018-02,R,B DIVISION,1,peak,8007,12400,0.645725806
2018-02,R,B DIVISION,2,offpeak,4073,5626,0.723960185
2018-02,R,B DIVISION,2,peak,2128,2897,0.734552986
2018-02,S Fkln,B DIVISION,1,offpeak,1921,1963,0.978604177
2018-02,S Fkln,B DIVISION,1,peak,1076,1107,0.971996387
2018-02,S Fkln,B DIVISION,2,offpeak,809,821,0.985383678
2018-02,S Fkln,B DIVISION,2,peak,436,447,0.975391499
2018-02,S Rock,B DIVISION,1,offpeak,1550,1648,0.940533981
2018-02,S Rock,B DIVISION,1,peak,781,832,0.938701923
2018-02,S Rock,B DIVISION,2,offpeak,509,529,0.962192817
2018-02,S Rock,B DIVISION,2,peak,266,284,0.936619718
2018-02,W,B DIVISION,1,offpeak,5557,7665,0.724983692
2018-02,W,B DIVISION,1,peak,3578,5290,0.67637051
2018-02,Systemwide,Systemwide,1,Systemwide,433404,631772,0.686013309
2018-02,Systemwide,Systemwide,2,Systemwide,106439,145245,0.732823849
2018-03,1,A DIVISION,1,offpeak,22017,27229,0.808586434
2018-03,1,A DIVISION,1,peak,13155,17780,0.739876265
2018-03,1,A DIVISION,2,offpeak,5525,6758,0.817549571
2018-03,1,A DIVISION,2,peak,2716,3313,0.819800785
2018-03,2,A DIVISION,1,offpeak,20403,29789,0.684917251
2018-03,2,A DIVISION,1,peak,12218,18999,0.643086478
2018-03,2,A DIVISION,2,offpeak,3197,4633,0.690049644
2018-03,2,A DIVISION,2,peak,1619,2462,0.657595451
2018-03,3,A DIVISION,1,offpeak,16760,23279,0.719962198
2018-03,3,A DIVISION,1,peak,10392,15560,0.667866324
2018-03,3,A DIVISION,2,offpeak,1699,1945,0.873521851
2018-03,3,A DIVISION,2,peak,843,1024,0.823242188
2018-03,4,A DIVISION,1,offpeak,22858,33078,0.691033315
2018-03,4,A DIVISION,1,peak,14205,23953,0.593036363
2018-03,4,A DIVISION,2,offpeak,5848,9122,0.641087481
2018-03,4,A DIVISION,2,peak,3115,4920,0.633130081
2018-03,5,A DIVISION,1,offpeak,16322,24883,0.655949845
2018-03,5,A DIVISION,1,peak,11493,20385,0.563796909
2018-03,5,A DIVISION,2,offpeak,5307,7659,0.692910302
2018-03,5,A DIVISION,2,peak,2766,3848,0.718814969
2018-03,6,A DIVISION,1,offpeak,20967,31207,0.671868491
2018-03,6,A DIVISION,1,peak,11912,19860,0.59979859
2018-03,6,A DIVISION,2,offpeak,3950,5356,0.737490665
2018-03,6,A DIVISION,2,peak,2131,2729,0.780872114
2018-03,7,A DIVISION,1,offpeak,14292,20805,0.686950252
2018-03,7,A DIVISION,1,peak,9660,16372,0.590031762
2018-03,7,A DIVISION,2,offpeak,3276,4180,0.783732057
2018-03,7,A DIVISION,2,peak,1963,2704,0.725961538
2018-03,S 42nd,A DIVISION,1,offpeak,6616,6829,0.968809489
2018-03,S 42nd,A DIVISION,1,peak,5808,6366,0.912346843
2018-03,S 42nd,A DIVISION,2,offpeak,1702,1727,0.98552403
2018-03,S 42nd,A DIVISION,2,peak,1006,1024,0.982421875
2018-03,A,B DIVISION,1,offpeak,15136,21960,0.689253188
2018-03,A,B DIVISION,1,peak,10512,16186,0.649450142
2018-03,A,B DIVISION,2,offpeak,4338,6083,0.713134966
2018-03,A,B DIVISION,2,peak,2282,3164,0.721238938
2018-03,B,B DIVISION,1,offpeak,7096,9271,0.765397476
2018-03,B,B DIVISION,1,peak,6204,8694,0.713595583
2018-03,C,B DIVISION,1,offpeak,9659,13170,0.733409263
2018-03,C,B DIVISION,1,peak,5835,8261,0.706330953
2018-03,C,B DIVISION,2,offpeak,2923,3827,0.763783643
2018-03,C,B DIVISION,2,peak,1688,2226,0.758310872
2018-03,D,B DIVISION,1,offpeak,10782,14846,0.726256231
2018-03,D,B DIVISION,1,peak,6886,9600,0.717291667
2018-03,D,B DIVISION,2,offpeak,2769,3757,0.737024221
2018-03,D,B DIVISION,2,peak,1458,1927,0.756616502
2018-03,E,B DIVISION,1,offpeak,12475,18199,0.685477224
2018-03,E,B DIVISION,1,peak,8361,13177,0.634514685
2018-03,E,B DIVISION,2,offpeak,3415,4376,0.780393053
2018-03,E,B DIVISION,2,peak,1774,2261,0.78460858
2018-03,F,B DIVISION,1,offpeak,19832,29127,0.680880283
2018-03,F,B DIVISION,1,peak,13832,20631,0.670447385
2018-03,F,B DIVISION,2,offpeak,4361,5481,0.795657727
2018-03,F,B DIVISION,2,peak,2237,2787,0.802655185
2018-03,G,B DIVISION,1,offpeak,10539,12923,0.815522711
2018-03,G,B DIVISION,1,peak,6116,7901,0.77407923
2018-03,G,B DIVISION,2,offpeak,3453,3971,0.869554268
2018-03,G,B DIVISION,2,peak,1844,2152,0.856877323
2018-03,JZ,B DIVISION,1,offpeak,9506,11887,0.799697148
2018-03,JZ,B DIVISION,1,peak,6154,8541,0.720524529
2018-03,JZ,B DIVISION,2,offpeak,2387,2818,0.847054649
2018-03,JZ,B DIVISION,2,peak,1355,1589,0.852737571
2018-03,L,B DIVISION,1,offpeak,20255,26518,0.763820801
2018-03,L,B DIVISION,1,peak,11426,15950,0.716363636
2018-03,L,B DIVISION,2,offpeak,6173,7919,0.779517616
2018-03,L,B DIVISION,2,peak,3266,4062,0.80403742
2018-03,M,B DIVISION,1,offpeak,13514,17611,0.767361308
2018-03,M,B DIVISION,1,peak,8306,11551,0.719071942
2018-03,M,B DIVISION,2,offpeak,904,958,0.943632568
2018-03,M,B DIVISION,2,peak,472,532,0.887218045
2018-03,N,B DIVISION,1,offpeak,13044,18368,0.710148084
2018-03,N,B DIVISION,1,peak,7990,11651,0.685778045
2018-03,N,B DIVISION,2,offpeak,2856,3782,0.755156002
2018-03,N,B DIVISION,2,peak,1445,1846,0.782773564
2018-03,Q,B DIVISION,1,offpeak,9759,12480,0.781971154
2018-03,Q,B DIVISION,1,peak,5876,7756,0.757607014
2018-03,Q,B DIVISION,2,offpeak,3234,4224,0.765625
2018-03,Q,B DIVISION,2,peak,1783,2283,0.780989926
2018-03,R,B DIVISION,1,offpeak,15480,21010,0.736792004
2018-03,R,B DIVISION,1,peak,9737,14475,0.672677029
2018-03,R,B DIVISION,2,offpeak,4073,5397,0.754678525
2018-03,R,B DIVISION,2,peak,2159,2870,0.752264808
2018-03,S Fkln,B DIVISION,1,offpeak,2057,2105,0.97719715
2018-03,S Fkln,B DIVISION,1,peak,1190,1209,0.984284533
2018-03,S Fkln,B DIVISION,2,offpeak,843,855,0.985964912
2018-03,S Fkln,B DIVISION,2,peak,482,486,0.991769547
2018-03,S Rock,B DIVISION,1,offpeak,1566,1650,0.949090909
2018-03,S Rock,B DIVISION,1,peak,881,938,0.939232409
2018-03,S Rock,B DIVISION,2,offpeak,491,527,0.931688805
2018-03,S Rock,B DIVISION,2,peak,263,282,0.932624113
2018-03,W,B DIVISION,1,offpeak,7089,9679,0.732410373
2018-03,W,B DIVISION,1,peak,4370,6268,0.697192087
2018-03,Systemwide,Systemwide,1,Systemwide,520543,739967,0.703467857
2018-03,Systemwide,Systemwide,2,Systemwide,111391,145846,0.763757662
2018-04,1,A DIVISION,1,offpeak,20965,26454,0.792507749
2018-04,1,A DIVISION,1,peak,12588,16989,0.740950026
2018-04,1,A DIVISION,2,offpeak,6076,7166,0.847892827
2018-04,1,A DIVISION,2,peak,2991,3440,0.869476744
2018-04,2,A DIVISION,1,offpeak,19622,28190,0.696062433
2018-04,2,A DIVISION,1,peak,11627,18186,0.639337952
2018-04,2,A DIVISION,2,offpeak,4493,6299,0.713287823
2018-04,2,A DIVISION,2,peak,2320,3290,0.705167173
2018-04,3,A DIVISION,1,offpeak,16680,22720,0.73415493
2018-04,3,A DIVISION,1,peak,10382,14952,0.69435527
2018-04,3,A DIVISION,2,offpeak,2903,3098,0.937056165
2018-04,3,A DIVISION,2,peak,1548,1628,0.950859951
2018-04,4,A DIVISION,1,offpeak,22884,31690,0.722120543
2018-04,4,A DIVISION,1,peak,14357,22890,0.627217125
2018-04,4,A DIVISION,2,offpeak,6979,10370,0.672999036
2018-04,4,A DIVISION,2,peak,3734,5492,0.679898034
2018-04,5,A DIVISION,1,offpeak,16087,23755,0.677204799
2018-04,5,A DIVISION,1,peak,11682,19688,0.593356359
2018-04,5,A DIVISION,2,offpeak,5650,7706,0.733194913
2018-04,5,A DIVISION,2,peak,2870,3788,0.757655755
2018-04,6,A DIVISION,1,offpeak,21114,29671,0.711603923
2018-04,6,A DIVISION,1,peak,12325,19439,0.634034673
2018-04,6,A DIVISION,2,offpeak,4526,5650,0.801061947
2018-04,6,A DIVISION,2,peak,2356,2846,0.827828531
2018-04,7,A DIVISION,1,offpeak,13276,19642,0.675898585
2018-04,7,A DIVISION,1,peak,9175,15726,0.583428717
2018-04,7,A DIVISION,2,offpeak,3272,3901,0.838759292
2018-04,7,A DIVISION,2,peak,1798,2237,0.803755029
2018-04,S 42nd,A DIVISION,1,offpeak,6419,6568,0.977314251
2018-04,S 42nd,A DIVISION,1,peak,5503,6060,0.908085809
2018-04,S 42nd,A DIVISION,2,offpeak,1892,1906,0.992654774
2018-04,S 42nd,A DIVISION,2,peak,1079,1100,0.980909091
2018-04,A,B DIVISION,1,offpeak,14327,20530,0.697856795
2018-04,A,B DIVISION,1,peak,9685,14981,0.646485548
2018-04,A,B DIVISION,2,offpeak,5027,7020,0.716096866
2018-04,A,B DIVISION,2,peak,2681,3652,0.734118291
2018-04,B,B DIVISION,1,offpeak,6786,8738,0.776607919
2018-04,B,B DIVISION,1,peak,5981,8278,0.722517516
2018-04,C,B DIVISION,1,offpeak,9184,12387,0.741422459
2018-04,C,B DIVISION,1,peak,5360,7784,0.688591984
2018-04,C,B DIVISION,2,offpeak,2694,3967,0.679102596
2018-04,C,B DIVISION,2,peak,1560,2166,0.720221607
2018-04,D,B DIVISION,1,offpeak,10035,13937,0.720025831
2018-04,D,B DIVISION,1,peak,6673,9163,0.728254938
2018-04,D,B DIVISION,2,offpeak,2996,4027,0.743978148
2018-04,D,B DIVISION,2,peak,1599,2060,0.776213592
2018-04,E,B DIVISION,1,offpeak,11586,17284,0.670330942
2018-04,E,B DIVISION,1,peak,7773,12510,0.621342926
2018-04,E,B DIVISION,2,offpeak,3877,4831,0.802525357
2018-04,E,B DIVISION,2,peak,2008,2470,0.812955466
2018-04,F,B DIVISION,1,offpeak,19747,27903,0.707701681
2018-04,F,B DIVISION,1,peak,13253,19722,0.67199067
2018-04,F,B DIVISION,2,offpeak,4644,5878,0.790064648
2018-04,F,B DIVISION,2,peak,2433,2992,0.813168449
2018-04,G,B DIVISION,1,offpeak,10029,12227,0.820233909
2018-04,G,B DIVISION,1,peak,5898,7534,0.782851075
2018-04,G,B DIVISION,2,offpeak,3740,4302,0.869363087
2018-04,G,B DIVISION,2,peak,1942,2210,0.878733032
2018-04,JZ,B DIVISION,1,offpeak,8765,11357,0.771770714
2018-04,JZ,B DIVISION,1,peak,5899,8191,0.720180686
2018-04,JZ,B DIVISION,2,offpeak,2921,3493,0.836243916
2018-04,JZ,B DIVISION,2,peak,1572,1868,0.841541756
2018-04,L,B DIVISION,1,offpeak,18631,23390,0.796536982
2018-04,L,B DIVISION,1,peak,11508,15230,0.75561392
2018-04,L,B DIVISION,2,offpeak,7884,10018,0.78698343
2018-04,L,B DIVISION,2,peak,4121,5119,0.805040047
2018-04,M,B DIVISION,1,offpeak,11794,16593,0.710781655
2018-04,M,B DIVISION,1,peak,7609,10959,0.694315175
2018-04,M,B DIVISION,2,offpeak,1405,1520,0.924342105
2018-04,M,B DIVISION,2,peak,700,779,0.898587933
2018-04,N,B DIVISION,1,offpeak,12662,17593,0.71971807
2018-04,N,B DIVISION,1,peak,7747,11152,0.694673601
2018-04,N,B DIVISION,2,offpeak,4265,5853,0.728686144
2018-04,N,B DIVISION,2,peak,2099,2867,0.732124172
2018-04,Q,B DIVISION,1,offpeak,10150,12915,0.785907859
2018-04,Q,B DIVISION,1,peak,5908,7929,0.745112877
2018-04,Q,B DIVISION,2,offpeak,4166,5157,0.807834012
2018-04,Q,B DIVISION,2,peak,2213,2684,0.824515648
2018-04,R,B DIVISION,1,offpeak,14801,19934,0.742500251
2018-04,R,B DIVISION,1,peak,9433,13741,0.6864857
2018-04,R,B DIVISION,2,offpeak,5232,6969,0.750753336
2018-04,R,B DIVISION,2,peak,2705,3520,0.768465909
2018-04,S Fkln,B DIVISION,1,offpeak,2020,2047,0.986809966
2018-04,S Fkln,B DIVISION,1,peak,1133,1149,0.986074848
2018-04,S Fkln,B DIVISION,2,offpeak,861,878,0.980637813
2018-04,S Fkln,B DIVISION,2,peak,426,435,0.979310345
2018-04,S Rock,B DIVISION,1,offpeak,914,948,0.964135021
2018-04,S Rock,B DIVISION,1,peak,477,491,0.971486762
2018-04,S Rock,B DIVISION,2,offpeak,369,382,0.965968586
2018-04,S Rock,B DIVISION,2,peak,185,191,0.968586387
2018-04,W,B DIVISION,1,offpeak,6741,9247,0.728993187
2018-04,W,B DIVISION,1,peak,4199,5936,0.707378706
2018-04,Systemwide,Systemwide,1,Systemwide,501394,704400,0.711802953
2018-04,Systemwide,Systemwide,2,Systemwide,130812,167225,0.782251458
2018-05,1,A DIVISION,1,offpeak,21654,27670,0.782580412
2018-05,1,A DIVISION,1,peak,13156,17798,0.739184178
2018-05,1,A DIVISION,2,offpeak,5205,6052,0.860046266
2018-05,1,A DIVISION,2,peak,2517,2913,0.864057673
2018-05,2,A DIVISION,1,offpeak,20457,29005,0.705292191
2018-05,2,A DIVISION,1,peak,12319,19032,0.647278268
2018-05,2,A DIVISION,2,offpeak,4377,5837,0.749871509
2018-05,2,A DIVISION,2,peak,2271,3077,0.738056549
2018-05,3,A DIVISION,1,offpeak,16712,22939,0.728540913
2018-05,3,A DIVISION,1,peak,10713,15664,0.683924923
2018-05,3,A DIVISION,2,offpeak,2855,3100,0.920967742
2018-05,3,A DIVISION,2,peak,1492,1628,0.916461916
2018-05,4,A DIVISION,1,offpeak,23709,33119,0.715873064
2018-05,4,A DIVISION,1,peak,14930,23933,0.623824844
2018-05,4,A DIVISION,2,offpeak,6568,9501,0.691295653
2018-05,4,A DIVISION,2,peak,3603,5085,0.708554572
2018-05,5,A DIVISION,1,offpeak,17263,24606,0.701576851
2018-05,5,A DIVISION,1,peak,12280,20633,0.595163088
2018-05,5,A DIVISION,2,offpeak,5335,7253,0.7355577
2018-05,5,A DIVISION,2,peak,2831,3594,0.787701725
2018-05,6,A DIVISION,1,offpeak,22095,30874,0.715650709
2018-05,6,A DIVISION,1,peak,12989,20452,0.635096812
2018-05,6,A DIVISION,2,offpeak,3916,4378,0.894472362
2018-05,6,A DIVISION,2,peak,1996,2222,0.898289829
2018-05,7,A DIVISION,1,offpeak,14679,20593,0.712815034
2018-05,7,A DIVISION,1,peak,10165,16609,0.612017581
2018-05,7,A DIVISION,2,offpeak,3537,4282,0.82601588
2018-05,7,A DIVISION,2,peak,1993,2526,0.788994458
2018-05,S 42nd,A DIVISION,1,offpeak,6734,6884,0.978210343
2018-05,S 42nd,A DIVISION,1,peak,5890,6402,0.920024992
2018-05,S 42nd,A DIVISION,2,offpeak,1692,1704,0.992957746
2018-05,S 42nd,A DIVISION,2,peak,985,992,0.992943548
2018-05,A,B DIVISION,1,offpeak,14549,21213,0.685853015
2018-05,A,B DIVISION,1,peak,10348,15845,0.65307668
2018-05,A,B DIVISION,2,offpeak,4217,5716,0.737753674
2018-05,A,B DIVISION,2,peak,2211,3005,0.73577371
2018-05,B,B DIVISION,1,offpeak,6846,9203,0.743887863
2018-05,B,B DIVISION,1,peak,6195,8659,0.715440582
2018-05,C,B DIVISION,1,offpeak,9115,12335,0.738954195
2018-05,C,B DIVISION,1,peak,5940,8227,0.722012884
2018-05,C,B DIVISION,2,offpeak,2532,3361,0.753347218
2018-05,C,B DIVISION,2,peak,1350,1828,0.738512035
2018-05,D,B DIVISION,1,offpeak,10237,14646,0.698962174
2018-05,D,B DIVISION,1,peak,6609,9609,0.687792694
2018-05,D,B DIVISION,2,offpeak,2187,2986,0.73241795
2018-05,D,B DIVISION,2,peak,1145,1525,0.750819672
2018-05,E,B DIVISION,1,offpeak,12592,18226,0.690881159
2018-05,E,B DIVISION,1,peak,8232,13124,0.62724779
2018-05,E,B DIVISION,2,offpeak,3059,3670,0.833514986
2018-05,E,B DIVISION,2,peak,1559,1841,0.846822379
2018-05,F,B DIVISION,1,offpeak,20256,29192,0.693888737
2018-05,F,B DIVISION,1,peak,14039,21009,0.668237422
2018-05,F,B DIVISION,2,offpeak,3083,3714,0.830102316
2018-05,F,B DIVISION,2,peak,1546,1875,0.824533333
2018-05,G,B DIVISION,1,offpeak,10567,12929,0.817309923
